Objective Value, Total Weight
1179.1144632026262,40251.0
-4456.686169061781,35348.0
-5002.416366020741,33394.0
-266.0845770000451,37783.0
-2238.488118461217,35416.0
-56.889444404660026,39149.0
969.2829355026988,39890.0
-567.2800077938809,37388.0
-853.2105673003389,36832.0
Objective Value, Total Weight
-5469.847632109631,37506.0
-7419.913878795873,36901.0
-4652.619024863037,39462.0
-4668.667499528754,39029.0
-8147.7993244350655,33562.0
Objective Value, Total Weight
-2550.113034431517,41584.0
-5634.762702917367,36661.0
-8227.747008507708,34868.0
Objective Value, Total Weight
-6755.3924006641755,40282.0
-8057.562025604777,37961.0
-10365.644061291234,36884.0
Objective Value, Total Weight
-8503.461140369262,35987.0
-8260.25195029519,41489.0
Objective Value, Total Weight
-4359.201088002614,36711.0
-3683.3667499045405,39620.0
-3583.6566608879875,40285.0
-9091.529184934327,34642.0
-5676.1305768827515,35579.0
Objective Value, Total Weight
756.5451323219531,39587.0
-4189.77874131922,35815.0
703.4120056146785,38527.0
-3006.8891021121744,36889.0
-2000.4945706695216,37325.0
-5388.510168279521,35211.0
Objective Value, Total Weight
-7613.547084717284,32538.0
-2950.993002991614,37804.0
-2683.7573527219647,37947.0
-5617.229780320507,36869.0
-4009.7514021540774,37559.0
-7452.579893570721,35039.0
-5989.670887395943,36729.0
Objective Value, Total Weight
-961.8265947750042,39197.0
-2177.229338479221,36186.0
-1957.3462354162766,37932.0
-1782.0998858685198,38257.0
-3984.0996633276372,35929.0
-4207.612773631765,34538.0
Objective Value, Total Weight
-3452.39774295759,40977.0
-4295.822925845059,37888.0
-3296.793150481848,41043.0
-4075.898916294871,39820.0
-3806.8454275866898,40899.0
-6061.051913497766,35080.0
