Objective Value, Total Weight
-58851.06122175197,83839.0
-59156.89914560944,83165.0
Objective Value, Total Weight
-44615.40159288907,83045.0
-43904.5705341039,83817.0
Objective Value, Total Weight
-36009.960686660546,83442.0
-32228.049475318025,84615.0
-36336.514516838215,82993.0
Objective Value, Total Weight
-35254.303808395925,81693.0
Objective Value, Total Weight
-45794.75766390926,81489.0
Objective Value, Total Weight
-45965.207243036915,84249.0
-56364.70157899265,84035.0
Objective Value, Total Weight
-44193.36008742481,82107.0
-38084.724659125524,82630.0
Objective Value, Total Weight
-32180.386951982393,82308.0
-33946.43283612095,81816.0
Objective Value, Total Weight
-17380.06365055617,80115.0
-18896.999063130308,78971.0
Objective Value, Total Weight
-36480.700423002825,83226.0
