Objective Value, Total Weight
548844.4734962129,334378.0
548844.4734962129,334378.0
548844.4734962129,334378.0
Objective Value, Total Weight
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
256139.9401826411,356283.0
Objective Value, Total Weight
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
443883.4416038472,325949.0
Objective Value, Total Weight
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
310542.1274354076,327900.0
Objective Value, Total Weight
402300.7747553988,330429.0
402300.7747553988,330429.0
Objective Value, Total Weight
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
345205.65419704217,326944.0
Objective Value, Total Weight
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
228761.5009258746,334520.0
Objective Value, Total Weight
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
483863.1748314757,340933.0
Objective Value, Total Weight
366170.54314334417,320861.0
Objective Value, Total Weight
410406.3601811856,334066.0
