Objective Value, Total Weight
26958.236751588935,132653.0
26958.236751588935,132653.0
26958.236751588935,132653.0
26958.236751588935,132653.0
26958.236751588935,132653.0
26958.236751588935,132653.0
Objective Value, Total Weight
2728570.3194251196,137608.0
2728570.3194251196,137608.0
2728570.3194251196,137608.0
2728570.3194251196,137608.0
2728570.3194251196,137608.0
2728570.3194251196,137608.0
Objective Value, Total Weight
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
228552.08604375256,140335.0
Objective Value, Total Weight
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
195029.829792307,149841.0
Objective Value, Total Weight
220088.06332424964,133126.0
Objective Value, Total Weight
63082.477651795736,130067.0
63082.477651795736,130067.0
63082.477651795736,130067.0
Objective Value, Total Weight
148065.90282232533,153920.0
148065.90282232533,153920.0
Objective Value, Total Weight
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
139042.6041038745,128887.0
Objective Value, Total Weight
68816.74599810687,143580.0
Objective Value, Total Weight
137225.3452563745,122833.0
