Objective Value, Total Weight
-40525.3085236646,96949.0
-46489.04660554929,91338.0
-62992.14602539118,75588.0
22256.050970561104,170566.0
-28629.590562187164,108778.0
33676.11911479241,190131.0
13997.822217840032,160926.0
-13201.590097059758,123703.0
36315.41560518241,199583.0
-55078.0988149053,82985.0
997.1506846712728,141935.0
-35302.868518804666,102096.0
40437.47319252859,210054.0
9626.480874425091,152459.0
-7896.329253862408,133204.0
-71896.45615452164,67531.0
-81666.57640661529,58779.0
41949.14268748535,219363.0
Objective Value, Total Weight
-49550.90843998498,90774.0
21672.019072898896,173283.0
10086.279078490072,154244.0
-23267.05971852361,118673.0
-27599.41487702125,112424.0
36016.94776041937,194766.0
26149.495275411755,179660.0
-73922.65972212807,67613.0
3939.565498517448,145057.0
-59682.86710050737,79512.0
-17489.55846972362,121526.0
38649.75041112228,203425.0
-3651.0984845048515,138607.0
-38795.611299378856,98909.0
15789.038593427947,165074.0
-10232.790248020465,129633.0
-33630.861380328104,106228.0
32389.55247367645,185940.0
41775.3231424831,211118.0
-83275.99010456185,57196.0
