Objective Value, Total Weight
737.2260906622741,4096.0
487.4404775543753,3896.0
3085.2308807773334,6326.0
-1901.7363375777477,1991.0
2217.840606041892,5537.0
175.0471772253186,3608.0
-533.8112083524074,3046.0
-1178.1080076861244,2553.0
-1611.3369222315814,2202.0
-2495.4445833064465,1569.0
Objective Value, Total Weight
-1448.4385739964782,2375.0
3616.3504434708575,6972.0
-1083.0179979311733,2657.0
-367.85271687097975,3219.0
2466.958211148387,5752.0
3188.109103370807,6484.0
745.0534835518683,4170.0
1408.5794744453378,4747.0
2086.7653846675476,5386.0
342.37438278326135,3796.0
1800.5027159778538,5125.0
-796.956480683446,2868.0
3855.11090658967,7296.0
-85.06330558036098,3430.0
2824.4421883842915,6118.0
4110.1157539136575,7662.0
1020.0985037850605,4381.0
-1882.5733690759098,2024.0
-2173.9405972769455,1813.0
-2768.942138996207,1391.0
Objective Value, Total Weight
-1178.1080076861244,2553.0
-1605.7221137835695,2214.0
-532.9143860930662,3058.0
3086.3157902056446,6244.0
1123.06698787399,4420.0
454.48980555786784,3831.0
1816.6981573574103,5054.0
2437.888443833318,5617.0
2073.2506002865484,5271.0
867.626858452104,4194.0
3787.657697674479,7141.0
175.0471772253186,3608.0
4036.381454753109,7506.0
-1915.373945706392,2023.0
3464.208854651236,6632.0
1532.9980681512106,4783.0
-890.1228170972718,2764.0
2735.0695027920247,5898.0
-250.16081252766799,3269.0
-2484.57392293211,1580.0
Objective Value, Total Weight
368.0839528990191,3808.0
1561.8303319454035,4860.0
3637.191509954044,6978.0
2509.170409249081,5758.0
1036.8418724611083,4397.0
2819.8801708781575,6080.0
-2008.5214805114147,1914.0
-1717.6948079947888,2125.0
1833.168916728604,5071.0
-1400.2075827095896,2402.0
3950.358580461565,7633.0
73.60985878096017,3531.0
-921.8796924657845,2758.0
3062.2188775246786,6291.0
644.6501045617451,4019.0
-208.2393428716423,3320.0
2069.605758504984,5340.0
-636.5942869818009,2969.0
1311.6546086315875,4608.0
-2724.7095466089977,1476.0
