Objective Value, Total Weight
-15703.46825766092,78766.0
-27321.318013245487,75984.0
-19733.635052354468,78040.0
Objective Value, Total Weight
-22797.897355323963,75870.0
-17501.574108610628,79372.0
-20825.752332663382,77144.0
Objective Value, Total Weight
-19066.309826973273,81247.0
-23343.12701275095,79137.0
-13976.987953108153,81319.0
-21797.931867072853,79660.0
Objective Value, Total Weight
-19543.297070806453,82841.0
-20513.99125108523,81071.0
-26920.45799020282,78978.0
Objective Value, Total Weight
-29300.446863456047,77575.0
-34112.09968440051,77099.0
-22100.587781269292,79837.0
-25857.795271796378,79428.0
Objective Value, Total Weight
-23342.909602514745,80914.0
-21401.716275142477,84845.0
-23797.074249120822,80609.0
-22739.02000551409,81179.0
-21402.021740175172,81629.0
-26808.76423471188,78228.0
-25928.530061025376,79004.0
Objective Value, Total Weight
-25706.22089773933,78927.0
-25459.985288948053,84119.0
Objective Value, Total Weight
-21502.50105680742,76754.0
Objective Value, Total Weight
-21481.268018117742,75502.0
-10634.135764249382,81900.0
-17733.409233899787,78236.0
-9940.37251920352,81926.0
-12333.798209452303,79188.0
-11210.27848558173,81612.0
-12298.753482346598,79360.0
-17729.4363428581,78734.0
-21308.2536838246,78074.0
Objective Value, Total Weight
-19381.564036212192,86392.0
-20926.573186672642,82332.0
-21770.348773741687,81678.0
-21969.322763332835,79796.0
-23300.85017337263,78195.0
-20920.784549928794,86273.0
