Objective Value, Total Weight
2967.300495932839,43195.0
6772.185894299837,49518.0
-16345.881150681795,23301.0
-13207.624080041125,26517.0
-7003.241357033097,31735.0
-14521.735267404962,25153.0
7295.673410690084,50761.0
4096.993416686186,45259.0
Objective Value, Total Weight
-1744.839375710595,37678.0
3186.578609549062,44149.0
-4910.709091697892,34571.0
3909.4013996199355,45731.0
4666.0506384762775,48540.0
-17375.486609398497,20762.0
-6381.25467601906,32481.0
-12410.409949571891,26124.0
-14011.80312084854,24658.0
1735.2469436142856,42492.0
6876.772795515339,52565.0
-15690.833485156123,22733.0
-3477.0020354381486,36926.0
-825.1409347610534,39818.0
-10633.754755129485,27566.0
6068.355100524124,49823.0
813.2035943613882,40679.0
-9028.912656878223,29518.0
-19763.03742333166,18650.0
7489.247025847966,57475.0
Objective Value, Total Weight
2984.9155076543248,45246.0
-3612.5221378631395,35766.0
-19648.470498124065,18986.0
-4742.154414081466,34309.0
5780.809243064265,49393.0
-8223.93678548521,30047.0
-14361.211006796817,24212.0
4993.716679540703,47251.0
-1254.348461610134,38263.0
2454.5943737110356,42941.0
167.79247108825803,40430.0
-7581.189773891325,31426.0
-2339.761776295447,36959.0
-6128.766679801462,32597.0
7113.021511420055,50723.0
-15635.81819181329,22796.0
8482.893853884816,54764.0
-10754.272619804782,28357.0
-12026.870251486143,26173.0
-18373.209750815375,20876.0
Objective Value, Total Weight
-2915.5026057451614,37080.0
-1386.0373208401143,39991.0
847.2539325793987,41451.0
-1923.2904696629266,38299.0
-14749.972415074837,23377.0
-12360.575055311529,27131.0
-8387.933749543074,30154.0
-6617.2224773394555,33391.0
-7550.706809551739,31966.0
-5426.364558396985,34666.0
-12775.756509526655,25489.0
-10578.20042054321,27989.0
-4029.119841580934,35392.0
-22429.734678746958,16866.0
1991.9163057008118,44593.0
4133.275425306994,46839.0
-20055.67609277933,19562.0
1553.7215805218075,43049.0
-17583.209284334494,21577.0
4250.802876891183,49189.0
