Objective Value, Total Weight
202277.3366084062,183078.0
Objective Value, Total Weight
-949500.9730067782,185036.0
-949500.9730067782,185036.0
Objective Value, Total Weight
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
186221.14828173592,181912.0
Objective Value, Total Weight
354779.5667637565,190833.0
Objective Value, Total Weight
215289.859538869,174048.0
215289.859538869,174048.0
215289.859538869,174048.0
215289.859538869,174048.0
215289.859538869,174048.0
Objective Value, Total Weight
221286.116129694,171913.0
Objective Value, Total Weight
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
251353.30647432894,177186.0
Objective Value, Total Weight
-50685.33711595164,180700.0
-50685.33711595164,180700.0
-50685.33711595164,180700.0
-50685.33711595164,180700.0
Objective Value, Total Weight
222937.8684059318,193819.0
222937.8684059318,193819.0
222937.8684059318,193819.0
222937.8684059318,193819.0
222937.8684059318,193819.0
222937.8684059318,193819.0
222937.8684059318,193819.0
Objective Value, Total Weight
224198.62258736367,189642.0
224198.62258736367,189642.0
224198.62258736367,189642.0
224198.62258736367,189642.0
224198.62258736367,189642.0
