Objective Value, Total Weight
-8005.875149073196,459602.0
Objective Value, Total Weight
26131.146897956263,519491.0
-75551.2683633141,378767.0
16719.895028611296,499165.0
24879.85320556478,518388.0
-3025.26406563411,470750.0
-55279.45603567141,403971.0
-60984.91861225886,393520.0
-9840.002811552375,460155.0
-16019.97764102032,449438.0
-61568.3153066159,387398.0
-70834.29385324393,384635.0
7513.062807985232,485745.0
-47599.29363352852,414700.0
-6267.070348023786,460993.0
3195.7471742422786,478473.0
-38416.57567769452,415047.0
-28699.645008928142,424924.0
-19659.187092648936,441561.0
9044.156054289779,494693.0
-23281.921497995732,437162.0
Objective Value, Total Weight
-69087.43981778796,383000.0
32397.629434264265,527375.0
8083.691602395731,487076.0
17590.501647517434,499728.0
2201.011367456871,476286.0
-62512.34245197801,394174.0
-4516.13370772393,468935.0
-48106.78208618355,407879.0
-40550.63752885058,414908.0
-55804.57824252162,399721.0
-8603.843728467822,460975.0
-10490.029844399425,455719.0
20625.732841082267,509172.0
-53511.528953592526,403561.0
-35821.56635962252,429411.0
-25676.792512460495,435965.0
27711.99350809888,520119.0
-14100.383013949846,448192.0
-18626.597309696837,439677.0
21829.76292543998,513190.0
Objective Value, Total Weight
-90041.44242303504,365043.0
21407.59980283177,510976.0
-77174.02911728155,371543.0
-66158.34789948363,379978.0
7880.096952476655,480024.0
12653.402997407364,505356.0
9366.209552364075,494435.0
-15757.434974662028,446699.0
-21756.498856570688,436915.0
-85871.50195075234,367006.0
-5094.511865068809,462128.0
-44835.51389363478,412443.0
-47326.127363143605,401721.0
1194.9898786717094,472546.0
-64542.46171638393,390358.0
-38944.96546306019,413219.0
-29468.4175235671,426877.0
-9014.676494426327,457396.0
-26262.51466226636,436874.0
-15531.906029645354,455568.0
