Objective Value, Total Weight
-20741.811720255108,40870.0
Objective Value, Total Weight
-27354.61924262157,40840.0
-26654.327692264444,42058.0
-26592.946036034715,43591.0
Objective Value, Total Weight
-17458.928092263406,40601.0
Objective Value, Total Weight
-14069.868120921848,41196.0
-12633.254056553676,43331.0
Objective Value, Total Weight
-16840.36227653912,40036.0
Objective Value, Total Weight
-19339.263978336938,41897.0
-20724.49931326101,40629.0
Objective Value, Total Weight
-18990.14505303983,38718.0
Objective Value, Total Weight
-20268.394805192802,41501.0
-20694.786894682198,41111.0
-18567.924350213536,41788.0
Objective Value, Total Weight
-11642.737602741188,41675.0
-11723.446244720726,40355.0
Objective Value, Total Weight
-18642.10125275269,42095.0
-18628.547146914818,43255.0
