Objective Value, Total Weight
-30977.33374322005,79925.0
Objective Value, Total Weight
-28799.87691102631,84002.0
-26408.8338732922,84058.0
-30706.29001095338,82231.0
-29623.5004145673,83408.0
-31332.528104999714,77940.0
Objective Value, Total Weight
-19210.88451253109,77413.0
Objective Value, Total Weight
-12442.240416038258,79249.0
-15811.17734684654,79114.0
Objective Value, Total Weight
-20963.864539392627,76408.0
Objective Value, Total Weight
-25430.69286291345,83420.0
-26037.31291552879,80395.0
-31614.291707340482,80094.0
Objective Value, Total Weight
-21393.979755559907,81791.0
Objective Value, Total Weight
-33702.42506151149,83500.0
-33753.37934373133,80261.0
-36715.83811623734,79371.0
Objective Value, Total Weight
-5173.140173258769,78919.0
-5749.188937590225,73814.0
Objective Value, Total Weight
-41964.74931256735,78949.0
-41928.04843079767,80537.0
-36304.72770581435,85800.0
-43992.083576808654,78254.0
