Objective Value, Total Weight
-17432.220970548064,70866.0
Objective Value, Total Weight
-13168.932004824193,72991.0
-10857.203950758689,75889.0
-6979.805684653344,76376.0
-5900.908622138566,79970.0
-7526.4665122410515,76221.0
-2626.04632796871,82977.0
Objective Value, Total Weight
-20373.240811091702,76540.0
-18313.603959097993,77930.0
-18405.29407622268,77881.0
-12781.079167575896,82535.0
-22031.353485955216,75120.0
-18895.26227448827,76853.0
-15776.400867512275,78133.0
Objective Value, Total Weight
-16218.613207545699,69909.0
-17175.16647542466,65390.0
-10290.648690477334,71213.0
-10143.289169757118,73951.0
-9264.19652378127,74290.0
-13175.40524430589,70322.0
-12799.363246061374,71065.0
Objective Value, Total Weight
-27857.965327561775,70595.0
-18295.32894596421,73912.0
-24671.36536923074,72398.0
-24394.72812333805,72910.0
-13826.975334053292,76004.0
-17798.591857673367,73926.0
Objective Value, Total Weight
-13470.64831863057,71673.0
-8555.078774690744,78197.0
-9074.824878542364,76497.0
-7566.747477199286,85368.0
-10820.308167354713,75573.0
-9432.407999867864,75853.0
Objective Value, Total Weight
-25304.076192139008,72836.0
-19367.16472859826,73241.0
Objective Value, Total Weight
-11613.470868401666,75870.0
-10507.985652208736,79663.0
-15932.757848140085,72435.0
-12431.92904110474,73511.0
-9289.082105184323,79720.0
-16319.549876303514,72082.0
Objective Value, Total Weight
-15716.794317116975,75613.0
-17344.053339293197,71542.0
Objective Value, Total Weight
-20680.152305187585,73200.0
-22698.110230196748,73097.0
-15196.822411349087,74910.0
-18397.456021237813,73803.0
-11940.663094386444,85386.0
-12307.323417064239,76746.0
