Objective Value, Total Weight
-38014.028970537445,81200.0
-42589.842778572085,80990.0
-25887.790531350358,81495.0
-25093.362500571486,81930.0
-31551.164452506957,81269.0
-23118.070225192234,83923.0
Objective Value, Total Weight
-11472.173813175119,74099.0
-8683.760082153181,77103.0
-8167.218324925037,79589.0
-7911.626723143141,81591.0
-13074.637119692401,73702.0
-11315.523568737859,74121.0
Objective Value, Total Weight
-27248.525268512924,82952.0
-38481.54724540797,78076.0
-27478.107756066252,82651.0
-23854.485730953355,83413.0
-23300.17249728882,85076.0
-32245.03082155445,80211.0
-29123.60610340463,81485.0
-38290.760126867186,79126.0
-32151.3588708647,80355.0
Objective Value, Total Weight
-19904.963510750124,81543.0
-24457.22504951591,79137.0
-23279.704285426487,79807.0
-14608.503141712354,81837.0
-32414.53486263602,76797.0
-24408.142202241346,79253.0
-22611.042720641504,80728.0
-28257.447683065257,78122.0
Objective Value, Total Weight
-18645.02507795737,80515.0
-26041.42870944689,79516.0
-16707.93440155819,83252.0
-20348.36723981981,79784.0
-10019.333605940948,84096.0
-19769.569813052105,80319.0
-10203.736753225356,83904.0
-17547.977261747117,82135.0
-9252.673083811664,84690.0
-12485.131420731486,83303.0
-7396.72450364269,86851.0
Objective Value, Total Weight
-22313.268858502706,86242.0
-24029.176792215003,79843.0
-22614.56271134586,81287.0
Objective Value, Total Weight
-43168.90876988752,78228.0
-33257.22563971346,78262.0
-29735.546945923386,78919.0
Objective Value, Total Weight
-24641.382522209256,84159.0
-28641.031547016944,79089.0
-18764.08261190253,84906.0
-22932.173950117372,84439.0
-29071.393047466496,78429.0
Objective Value, Total Weight
-17369.64036107257,80326.0
-17771.774711338396,76565.0
-15571.299516283601,84173.0
Objective Value, Total Weight
-20182.116451751193,79498.0
-25149.922005710512,78655.0
-18150.376823689556,81152.0
-17349.880718575907,81594.0
-18856.67490271406,79877.0
-18266.21491205234,80958.0
