Objective Value, Total Weight
34679.19120524821,29829.0
34679.19120524821,29829.0
34679.19120524821,29829.0
Objective Value, Total Weight
39509.487557595254,30703.0
Objective Value, Total Weight
38865.45921613266,25441.0
38865.45921613266,25441.0
Objective Value, Total Weight
40063.046571419494,30568.0
Objective Value, Total Weight
47485.510117187536,29666.0
Objective Value, Total Weight
33516.55186639959,31973.0
Objective Value, Total Weight
38646.487383319734,29486.0
Objective Value, Total Weight
45168.21649245181,35517.0
45168.21649245181,35517.0
Objective Value, Total Weight
36926.569302035256,29499.0
Objective Value, Total Weight
37199.65202321691,25470.0
