Objective Value, Total Weight
35147.40418847652,33108.0
35147.40418847652,33108.0
35147.40418847652,33108.0
35147.40418847652,33108.0
35147.40418847652,33108.0
Objective Value, Total Weight
35936.502239793655,27775.0
Objective Value, Total Weight
8601.436106859423,28261.0
Objective Value, Total Weight
37046.85659129314,31739.0
37046.85659129314,31739.0
37046.85659129314,31739.0
37046.85659129314,31739.0
Objective Value, Total Weight
21779.790558610865,29676.0
Objective Value, Total Weight
26971.12786855011,32217.0
26971.12786855011,32217.0
26971.12786855011,32217.0
Objective Value, Total Weight
31995.11640372321,29785.0
31995.11640372321,29785.0
Objective Value, Total Weight
38475.420177173226,31012.0
Objective Value, Total Weight
40061.031244314676,37219.0
40061.031244314676,37219.0
40061.031244314676,37219.0
40061.031244314676,37219.0
Objective Value, Total Weight
43742.58391559016,30730.0
